tweet,selected_by_day,date,link,events,selected,journalist,keywords
"J'avais un rôle de psy traitant limité, dit Watts. C'était le cas pendant le vol Berlin-Mtl, mais pas prévu que je continue après #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534432151358681088,,,@MessierSRC,J'avais rôle psy traitant limité dit Watts C'était cas vol Berlin-Mtl prévu continue #Magnotta
"La police vous a embauché pour les accompagner à Berlin? C'est eux qui m'ont payé pour ce travail, répond Watts #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534431660578967552,colis,,@MessierSRC,police a embauché accompagner Berlin m ' ont payé travail répond Watts #Magnotta
Watts dit qu'il se sentait membre de «l'équipe» envoyée à Berlin pour ramener #Magnotta à Montréal. Pas membre de la police cependant,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534430902877978624,,,@MessierSRC,Watts dit sentait membre l'équipe envoyée Berlin ramener #Magnotta Montréal membre police
Jury de retour. On reprend. Watts dit qu'il pensait être parti 2-3 jours quand il est parti à Berlin avec la police #Magnotta,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534430001496854528,procedure,,@MessierSRC,reprend Watts dit pensait être parti jours est parti Berlin #Magnotta
Couronne demandait à Watts s'il avait amené chemises pour 3-5-7 jours en partant pour Berlin. Défense juge cela non pertinent #Magnotta,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534428064059772928,procedure,,@MessierSRC,Couronne demandait Watts s ' avait amené chemises jours partant Berlin Défense juge pertinent #Magnotta
"Juge demande au jury de se retirer, après deux objections de la défense. Hors jury. #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534427715307581440,,,@MessierSRC,demande jury retirer objections défense jury #Magnotta
"Watts avait entendu parler du cas #Magnotta à la radio. A eu qq infos de la responsable de Pinel, qui voulait l'envoyer à Berlin le 14 juin",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534427111252324354,,,@MessierSRC,Watts avait entendu parler cas #Magnotta radio eu infos responsable Pinel voulait l'envoyer Berlin 14 juin
"La Couronne s'intéresse au début de l'intervention de Watts, i.e. quand on lui a demandé d'aller à Berlin pour extradition de #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534426634754207745,Berlin,,@MessierSRC,Couronne s ' intéresse début l'intervention Watts i.e. a demandé d'aller Berlin extradition #Magnotta
"Fin de l'interrogatoire du Dr Watts par la défense. Début du contre-interrogatoire du procureur de la Couronne, Louis Bouthillier #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534426023656701953,procedure,,@MessierSRC,Fin l'interrogatoire Dr Watts défense Début contre-interrogatoire procureur Couronne Louis Bouthillier #Magnotta
"#Magnotta croit avoir appelé sa grand-mère le 25 mai au matin, mais ne s'en souvient pas. Sa grand-mère ne s'en souvient pas non plus",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534424933112479745,arrestation,,@MessierSRC,#Magnotta croit avoir appelé grand-mère 25 mai matin s ' souvient grand-mère s ' souvient
Watts dit avoir interrogé #Magnotta sur textos et appel faits le 24-25 mai 2012. Il ne se souvient pas avoir appelé RAMQ et la BMO,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534424649812434947,,,@MessierSRC,Watts dit avoir interrogé #Magnotta textos appel faits 24-25 mai souvient avoir appelé RAMQ BMO
"Watts maintenant interrogé sur ce que #Magnotta a dit au sujet du meurtre de Lin Jun, le 25 mai 2012.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534423949657247744,,,@MessierSRC,Watts interrogé #Magnotta a dit sujet meurtre Lin Jun 25 mai
"#Magnotta a demandé à se retirer de ce programme, parce qu'il avait déménagé ou parce qu'il estimait ne plus en avoir besoin -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534423417366519809,arrestation,,@MessierSRC,#Magnotta a demandé retirer programme avait déménagé estimait avoir
"Par moments, #Magnotta a refusé de recevoir ces prestations, offertes aux personnes souffrant de problèmes psychiatriques, notamment -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534423191142543360,,,@MessierSRC,moments #Magnotta a refusé recevoir prestations offertes personnes souffrant problèmes psychiatriques
Procès #Magnotta reprend. La défense interroge le Dr Watts sur les prestations de l'ODSP que recevait #Magnotta en Ontario.,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534422946677542912,procedure,,@MessierSRC,Procès #Magnotta reprend défense interroge Dr Watts prestations l'ODSP recevait #Magnotta Ontario
Pause du midi à #Magnotta. Retour à 14h.,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534399049672437760,video,,@MessierSRC,Pause midi #Magnotta Retour 14h
"Watts a remarqué que #Magnotta cherchait à attirer l'attention, voulait devenir célébrité pour améliorer son estime de lui.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534398710458093568,,,@MessierSRC,Watts a remarqué #Magnotta cherchait attirer l'attention voulait devenir célébrité améliorer estime
"#Magnotta m'a dit qu'il avait contacté des avocats à Montréal, mais qu'ils ne pouvaient rien faire pour lui -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534397051250163713,arrestation,,@MessierSRC,#Magnotta m ' a dit qu'il avait contacté avocats Montréal pouvaient faire
"#Magnotta a fait d'autres vidéos d'animaux à Montréal. M'a dit qu'il était très stressé de parler de ça, c'était trop négatif -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534395723052482562,arrestation,,@MessierSRC,#Magnotta a fait d'autres vidéos d'animaux Montréal a dit qu'il était stressé parler était négatif
"Automne 2011: #Magnotta m'a dit qu'il lui restait des antipsychotiques, mais ne les prenait pas régulièrement. A fini par en manquer -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534394776335179778,,,@MessierSRC,#Magnotta m ' a dit restait antipsychotiques prenait fini manquer
"1er juillet 2012: #Magnotta a déménagé. Préoccupé par ses finances. Peu après, il a entendu des voix, ne voulait plus sortir de son appart.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534394174620327936,,,@MessierSRC,1er juillet #Magnotta a déménagé Préoccupé finances a entendu voix voulait sortir appart
"#Magnotta a fini par reprendre son travail d'escorte à Montréal, mais travaillait peu. Se sentait malade et déprimé, a-t-il dit à Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534393850530643969,arrestation,,@MessierSRC,#Magnotta a fini reprendre travail d'escorte Montréal travaillait sentait malade déprimé dit Watts
"#Magnotta a eu l'aide d'une Rebecca pour s'installer à Montréal en 2011. Mais difficile, ne parlait pas beaucoup français.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534393506081832960,arrestation,,@MessierSRC,#Magnotta a eu d'une Rebecca s ' installer Montréal difficile parlait français
"De retour à Toronto, #Magnotta n'a pas vu de psychiatre. Se sentait suivi, craignait qu'on tente de le tuer, s'est mis à entendre des voix",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534393004275286016,,,@MessierSRC,retour Toronto #Magnotta a vu psychiatre sentait suivi craignait tente tuer s ' est mis entendre voix
"#Magnotta de retour au Canada en 2011. Watts dit qu'il est retourné à Toronto, se prostituait, mais était anxieux, se sentait harcelé",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534392625470898176,arrestation,,@MessierSRC,#Magnotta retour Canada Watts dit qu'il est retourné Toronto prostituait était anxieux sentait harcelé
"Watts croit que Manny est peut-être réel, mais qu'il a fini par habiter #Magnotta autrement.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534392006223888384,,,@MessierSRC,Watts croit Manny est peut-être réel a fini habiter #Magnotta
"Watts dit s'être souvent demandé à quel point Manny est réel. Difficile à savoir. Était-il vraiment à Miami, par exemple? #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534391649603174400,,,@MessierSRC,Watts dit s ' être demandé point Manny est réel Difficile savoir Était-il Miami #Magnotta
"Selon Watts, ce que #Magnotta disait avoir ressenti alors était cohérent avec ce qu'il avait décrit. Bref, ça semblait sincère, authentique",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534390259233325056,,,@MessierSRC,Watts #Magnotta disait avoir ressenti était cohérent qu'il avait décrit semblait sincère authentique
"Watts dit que #Magnotta s'est lancé dans un long monologue en parlant de NY-Miami. Parlait de son anxiété, de sa colère.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534389750275526656,,,@MessierSRC,Watts dit #Magnotta s ' est lancé long monologue parlant NY-Miami Parlait anxiété colère
"#Magnotta m'a dit que Manny l'a convaincu de faire une telle vidéo. Il ne voulait pas, mais craignait Manny, alors il l'a fait -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534388760021336065,arrestation,,@MessierSRC,#Magnotta m ' a dit Manny a convaincu faire telle vidéo voulait craignait Manny a fait
#Magnotta m'a dit que Manny lui a parlé de faire des vidéos d'animaux tués pour faire de l'argent avant de partir pour Miami -Watts,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534388482672975872,arrestation,,@MessierSRC,#Magnotta m ' a dit Manny a parlé faire vidéos d'animaux tués faire l'argent partir
"#Magnotta a changé de numéro de téléphone avant Miami, mais Manny l'a retracé. Se serait excusé, l'a convaincu d'y aller avec lui -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534388190883631104,arrestation,,@MessierSRC,#Magnotta a changé numéro téléphone Miami Manny a retracé serait excusé a convaincu aller
#Magnotta a voulu aller à Miami. A dit à Manny par accident qu'il y allait pour vacances. Manny aurait insisté pour s'y rendre aussi -Watts,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534387685579038720,arrestation,,@MessierSRC,#Magnotta a voulu aller Miami dit Manny accident qu'il allait vacances Manny aurait insisté s ' rendre
"#Magnotta m'a aussi dit avoir vu un psychiatre à NY, mais ne pas se souvenir de son nom, ajoute Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534387220195868672,arrestation,,@MessierSRC,#Magnotta m ' a dit avoir vu psychiatre NY souvenir nom ajoute Watts
"#Magnotta a aussi dit à Watts que Manny voulait qu'il arrête de prendre sa médication, lui avait enlevé à un moment.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534387068995403776,arrestation,,@MessierSRC,#Magnotta a dit Watts Manny voulait arrête prendre médication avait enlevé moment
"#Magnotta m'a dit que Manny l'avait menacé. Il trouvait que c'était une relation abusive, mais difficile d'en sortir -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534386749536206848,arrestation,,@MessierSRC,#Magnotta m ' a dit Manny l'avait menacé trouvait ' était relation abusive difficile sortir
"#Magnotta a dit que Manny ne respectait les codes de sécurité pour ces relations sexuelles, l'avait frappé, etc.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534386487253823488,arrestation,,@MessierSRC,#Magnotta a dit Manny respectait codes sécurité relations sexuelles l'avait frappé
"#Magnotta dit avoir rencontré Manny à NY, comme client d'abord. Ensuite, d'autres rencontres, avec «rough sex», «bondage», sado-maso, etc",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534386302045921281,arrestation,,@MessierSRC,#Magnotta dit avoir rencontré Manny NY client d'abord rencontres rough sex bondage
"Watts interrogé sur la vie de #Magnotta après 2010, plus particulièrement sur Manuel «Manny» Lopez.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534385956183212032,,,@MessierSRC,Watts interrogé vie #Magnotta
"Ces plaintes ont eu peu d'impact sur mon analyse, dit Watts, mais ça confirme qu'il se sentait harcelé parfois par des clients #Magnotta",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534385576330690561,,,@MessierSRC,plaintes ont eu d'impact analyse dit Watts confirme sentait harcelé clients #Magnotta
On reprend. L'avocat de #Magnotta interroge le Dr Watts sur les plaintes que son client a faites à la police de Toronto.,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534385388438421504,Profil témoin,,@MessierSRC,reprend L'avocat #Magnotta interroge Dr Watts plaintes client a faites police Toronto
Pause matinale au procès #Magnotta . De retour à 11h30.,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534377556938866688,procedure,,@MessierSRC,Pause matinale procès #Magnotta retour 11h30
Weinstein a aussi dit à Watts que #Magnotta avait une «compréhension partielle» de sa maladie.,,11/17/2014,https://twitter.com/#!/MessierSRC/status/534377238448590848,,,@MessierSRC,Weinstein a dit Watts #Magnotta avait compréhension partielle maladie
"Weinstein ne croyait pas que #Magnotta embelissait son histoire, ajoute Watts. Il ne l'avait jamais suspecté en tout cas.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534376829210329088,,,@MessierSRC,Weinstein croyait #Magnotta embelissait histoire ajoute Watts l'avait suspecté
"Weinstein dit avoir pensé que #Magnotta avait peut-être des troubles de la personnalité : histrionique, narcissique, etc.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534376535579697152,,,@MessierSRC,Weinstein dit avoir pensé #Magnotta avait peut-être troubles personnalité histrionique narcissique
"Weinstein disait que #Magnotta parlait de façon cohérente, ne semblait pas halluciner. Semblait bien élevé, propre, etc.",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534376183237189632,,,@MessierSRC,Weinstein disait #Magnotta parlait façon cohérente semblait halluciner Semblait élevé propre
"Dr Weinstein m'a dit que #Magnotta commençait à entendre des voix à nouveau en août 2010. Anxieux, difficulté à se concentrer -Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534375923077115906,,,@MessierSRC,Dr Weinstein m ' a dit #Magnotta commençait entendre voix août Anxieux difficulté concentrer
"Watts maintenant interrogé sur une conversation qu'il a eue avec Dr Weinstein, le dernier psy à avoir traité #Magnotta en Ontario en 2010",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534375560387248129,,,@MessierSRC,Watts interrogé conversation qu'il a eue Dr Weinstein dernier psy avoir traité #Magnotta Ontario
"#Magnotta m'a dit qu'il savait qu'il y avait des caméras dans l'immeuble, mais ce n'était pas quelque chose qui le dérangeait, dit Watts",,11/17/2014,https://twitter.com/#!/MessierSRC/status/534374413383524352,arrestation,,@MessierSRC,#Magnotta m ' a dit savait avait caméras l'immeuble n'était chose dérangeait dit Watts
